0,3.594E-08
0.01,3.293E-08
0.02,2.874E-08
0.03,2.383E-08
0.04,1.768E-08
0.05,1.836E-08
0.06,1.576E-08
0.07,1.902E-08
0.08,1.964E-08
0.09,3.071E-08
0.1,5.568E-08
0.11,4.412E-07
0.154,2.443E-07
0.156,1.432E-07
0.158,7.752E-08
0.16,2.866E-08
0.162,1.847E-08
0.164,1.420E-08
0.166,1.298E-08
0.168,1.313E-08
0.17,1.347E-08
0.172,1.257E-08
0.174,1.193E-08
0.176,1.249E-08
0.178,1.509E-08
0.18,2.023E-08
0.182,2.318E-08
0.184,2.408E-08
0.186,2.380E-08
0.188,2.114E-08
0.19,1.735E-08
0.192,1.381E-08
0.194,1.247E-08
0.196,1.239E-08
0.198,1.229E-08
0.2,9.582E-09
0.202,8.385E-09
0.204,8.677E-09
0.206,8.714E-09
0.208,8.424E-09
0.21,8.559E-09
0.212,9.344E-09
0.214,9.567E-09
0.216,9.900E-09
0.218,1.014E-08
0.22,1.080E-08
0.222,1.626E-08
0.224,1.966E-08
0.226,2.424E-08
0.228,2.027E-08
0.23,1.673E-08
0.232,1.172E-08
0.234,1.143E-08
0.236,1.117E-08
0.238,1.456E-08
0.24,3.162E-08
0.242,3.582E-08
0.244,2.786E-08
0.246,1.282E-08
0.248,1.407E-08
0.25,1.795E-08
0.252,3.020E-08
0.254,3.294E-08
0.256,2.486E-08
0.258,2.707E-08
0.26,3.659E-08
