0.10594513781971301, 0.0011313217848908667
0.10615618927774327, 0.0008038846473313284
0.10636766116769564, 0.0004724556948377079
0.10764536859671726, 0.00021694824526841285
0.10850568890917311, 0.00012044573501013967
0.11024701197090114, 0.00004574527565810987
0.11246301604038211, 0.000017047356707266357
0.11449547813657554, 0.000007119213000087994
0.11702954690366789, 0.000003058954094473378
0.11985799321078523, 0.0000015011430986911102
0.11819986293513983, 0.0000021125865451288686
0.12081591892104734, 0.0000012774617279384253
0.12202409933796983, 0.0000010871105278173246
0.12324436177134235, 9.163839915270751e-7
0.12522221428338928, 7.872729127034726e-7
0.12876013910736722, 7.297081835517069e-7
0.13187209800661798, 7.159870935317634e-7
0.13479075444832384, 7.366670218488171e-7
0.13750009645266525, 7.947807151629886e-7
0.13998503544952295, 9.518434812967376e-7
0.14138491039980028, 0.0000011617903968572079
0.14251488293719203, 0.0000014452202821810686
0.14365388640957993, 0.0000021125865451288686
0.14566909059302777, 0.000004870253029215728
0.14771256444604372, 0.000014370134760589589
0.15008308803391013, 0.00007493605899581564
0.15158394528428884, 0.0003232069020726214
0.15340479883022506, 0.0009719277126521128
0.15401659763979994, 0.0015039953595889653
